periodo,periodomes,LINEA,NOMBRE_EMPRESA,TIPO_TRANSPORTE,AMBA,cantidad,periodo_date,dia,var_mensual_priv_registrado,indice_priv_registrado,var_mensual_pub_registrado,indice_pub_registrado,var_mensual_priv_no_registrado,indice_priv_registrado_no_registrado,var_mesual_total,indice_total,tarifa_plena_regt,tarifa_plena_regf,var_porcentual,tarifa_subte_registrada,tarifa_subte_no_registrada,salario_promedio_privado_registrado,salario_promedio_publico_registrado,salario_promedio_privado_no_registrado,salario_promedio_total,sueldo_tarifa_subte_priv,sueldo_tarifa_subte_pub,sueldo_tarifa_subte_total
2022-04-20,2022/04,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,180804,2022-04-20,Wednesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-20,2022/04,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,72534,2022-04-20,Wednesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-20,2022/04,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,83790,2022-04-20,Wednesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-20,2022/04,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,167910,2022-04-20,Wednesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-20,2022/04,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,188702,2022-04-20,Wednesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-21,2022/04,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,121391,2022-04-21,Thursday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-21,2022/04,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,185879,2022-04-21,Thursday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-21,2022/04,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,78031,2022-04-21,Thursday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-21,2022/04,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,88283,2022-04-21,Thursday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-21,2022/04,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,168066,2022-04-21,Thursday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-21,2022/04,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,191643,2022-04-21,Thursday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-22,2022/04,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,116689,2022-04-22,Friday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-22,2022/04,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,173167,2022-04-22,Friday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-22,2022/04,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,71901,2022-04-22,Friday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-22,2022/04,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,83830,2022-04-22,Friday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-22,2022/04,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,160754,2022-04-22,Friday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-22,2022/04,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,183837,2022-04-22,Friday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-25,2022/04,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,108940,2022-04-25,Monday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-25,2022/04,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,164942,2022-04-25,Monday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-25,2022/04,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,70578,2022-04-25,Monday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-25,2022/04,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,76964,2022-04-25,Monday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-25,2022/04,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,151615,2022-04-25,Monday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-25,2022/04,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,172298,2022-04-25,Monday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-26,2022/04,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,114278,2022-04-26,Tuesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-26,2022/04,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,176564,2022-04-26,Tuesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-26,2022/04,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,74352,2022-04-26,Tuesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-26,2022/04,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,84630,2022-04-26,Tuesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-26,2022/04,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,157715,2022-04-26,Tuesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-26,2022/04,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,183961,2022-04-26,Tuesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-27,2022/04,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,116949,2022-04-27,Wednesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-27,2022/04,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,188659,2022-04-27,Wednesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-27,2022/04,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,76891,2022-04-27,Wednesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-27,2022/04,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,79090,2022-04-27,Wednesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-27,2022/04,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,167904,2022-04-27,Wednesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-27,2022/04,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,189534,2022-04-27,Wednesday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-28,2022/04,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,119276,2022-04-28,Thursday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-28,2022/04,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,189741,2022-04-28,Thursday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-28,2022/04,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,75772,2022-04-28,Thursday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-28,2022/04,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,87539,2022-04-28,Thursday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-28,2022/04,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,165842,2022-04-28,Thursday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-28,2022/04,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,181565,2022-04-28,Thursday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-29,2022/04,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,122585,2022-04-29,Friday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-29,2022/04,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,188641,2022-04-29,Friday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-29,2022/04,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,72932,2022-04-29,Friday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-29,2022/04,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,86708,2022-04-29,Friday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-29,2022/04,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,165856,2022-04-29,Friday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-04-29,2022/04,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,190658,2022-04-29,Friday,5.6,232.4351615,2.66,237.4724201,7.06,222.2288828,4.96,232.1,$30.00,NA,0,30,NA,128406.32,126027.1120391522,117937.33478261388,123175.95741,4280.210666666667,4200.903734638407,4105.865247
2022-05-02,2022/05,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,116051,2022-05-02,Monday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-02,2022/05,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,179574,2022-05-02,Monday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-02,2022/05,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,74182,2022-05-02,Monday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-02,2022/05,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,83954,2022-05-02,Monday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-02,2022/05,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,160839,2022-05-02,Monday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-02,2022/05,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,182160,2022-05-02,Monday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-03,2022/05,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,118305,2022-05-03,Tuesday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-03,2022/05,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,188579,2022-05-03,Tuesday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-03,2022/05,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,77884,2022-05-03,Tuesday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-03,2022/05,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,85883,2022-05-03,Tuesday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-03,2022/05,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,167550,2022-05-03,Tuesday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-03,2022/05,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,189229,2022-05-03,Tuesday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-04,2022/05,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,118832,2022-05-04,Wednesday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-04,2022/05,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,186047,2022-05-04,Wednesday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-04,2022/05,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,76006,2022-05-04,Wednesday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-04,2022/05,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,83171,2022-05-04,Wednesday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-04,2022/05,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,171182,2022-05-04,Wednesday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-04,2022/05,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,185375,2022-05-04,Wednesday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-05,2022/05,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,125259,2022-05-05,Thursday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-05,2022/05,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,188856,2022-05-05,Thursday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-05,2022/05,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,74618,2022-05-05,Thursday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-05,2022/05,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,87539,2022-05-05,Thursday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-05,2022/05,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,166715,2022-05-05,Thursday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-05,2022/05,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,182634,2022-05-05,Thursday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-06,2022/05,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,122817,2022-05-06,Friday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-06,2022/05,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,189070,2022-05-06,Friday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-06,2022/05,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,72985,2022-05-06,Friday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-06,2022/05,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,88274,2022-05-06,Friday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-06,2022/05,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,165570,2022-05-06,Friday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-06,2022/05,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,185354,2022-05-06,Friday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-09,2022/05,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,120994,2022-05-09,Monday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
2022-05-09,2022/05,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,176976,2022-05-09,Monday,7,248.6358922,6.64,253.2405888,3.23,229.4068758,6.22,246.6,$30.00,NA,0,30,NA,133595.77,134395.31228139647,121746.71074149918,130871.13786,4453.192333333333,4479.843742713216,4362.371262
